user_id,quiz_id,score,total_marks,percentage,status
197,1964,14,20,70.0,Pass
197,1965,16,20,80.0,Pass
197,1966,9,20,45.0,Fail
197,1967,14,20,70.0,Pass
197,1968,12,20,60.0,Pass
197,1969,19,20,95.0,Pass
197,1970,13,20,65.0,Pass
198,1971,11,20,55.0,Pass
198,1972,13,20,65.0,Pass
198,1973,20,20,100.0,Pass
198,1974,10,20,50.0,Pass
198,1975,9,20,45.0,Fail
198,1976,16,20,80.0,Pass
198,1977,18,20,90.0,Pass
198,1978,9,20,45.0,Fail
198,1979,16,20,80.0,Pass
198,1980,16,20,80.0,Pass
199,1981,11,20,55.0,Pass
199,1982,20,20,100.0,Pass
199,1983,13,20,65.0,Pass
199,1984,13,20,65.0,Pass
199,1985,19,20,95.0,Pass
199,1986,18,20,90.0,Pass
199,1987,10,20,50.0,Pass
199,1988,11,20,55.0,Pass
199,1989,9,20,45.0,Fail
199,1990,10,20,50.0,Pass
200,1991,12,20,60.0,Pass
200,1992,11,20,55.0,Pass
200,1993,10,20,50.0,Pass
200,1994,17,20,85.0,Pass
200,1995,10,20,50.0,Pass
200,1996,20,20,100.0,Pass
200,1997,20,20,100.0,Pass
200,1998,18,20,90.0,Pass
200,1999,9,20,45.0,Fail
200,2000,10,20,50.0,Pass
201,1,20,20,100.0,Pass
201,2,18,20,90.0,Pass
201,3,15,20,75.0,Pass
201,4,15,20,75.0,Pass
201,5,20,20,100.0,Pass
201,6,17,20,85.0,Pass
201,7,20,20,100.0,Pass
201,8,17,20,85.0,Pass
201,9,15,20,75.0,Pass
201,10,18,20,90.0,Pass
202,11,17,20,85.0,Pass
202,12,18,20,90.0,Pass
202,13,18,20,90.0,Pass
202,14,17,20,85.0,Pass
202,15,13,20,65.0,Pass
202,16,18,20,90.0,Pass
202,17,13,20,65.0,Pass
202,18,10,20,50.0,Pass
202,19,15,20,75.0,Pass
202,20,9,20,45.0,Fail
203,21,15,20,75.0,Pass
203,22,15,20,75.0,Pass
203,23,18,20,90.0,Pass
203,24,12,20,60.0,Pass
203,25,20,20,100.0,Pass
203,26,12,20,60.0,Pass
203,27,17,20,85.0,Pass
203,28,8,20,40.0,Fail
203,29,13,20,65.0,Pass
203,30,16,20,80.0,Pass
204,31,9,20,45.0,Fail
204,32,12,20,60.0,Pass
204,33,15,20,75.0,Pass
204,34,15,20,75.0,Pass
204,35,8,20,40.0,Fail
204,36,8,20,40.0,Fail
204,37,13,20,65.0,Pass
204,38,12,20,60.0,Pass
204,39,9,20,45.0,Fail
204,40,18,20,90.0,Pass
205,41,9,20,45.0,Fail
205,42,17,20,85.0,Pass
205,43,17,20,85.0,Pass
205,44,16,20,80.0,Pass
205,45,14,20,70.0,Pass
205,46,15,20,75.0,Pass
205,47,17,20,85.0,Pass
205,48,16,20,80.0,Pass
205,49,20,20,100.0,Pass
205,50,19,20,95.0,Pass
206,51,8,20,40.0,Fail
206,52,15,20,75.0,Pass
206,53,20,20,100.0,Pass
206,54,17,20,85.0,Pass
206,55,18,20,90.0,Pass
206,56,11,20,55.0,Pass
206,57,13,20,65.0,Pass
206,58,17,20,85.0,Pass
206,59,15,20,75.0,Pass
206,60,16,20,80.0,Pass
207,61,10,20,50.0,Pass
207,62,8,20,40.0,Fail
207,63,15,20,75.0,Pass
207,64,9,20,45.0,Fail
207,65,20,20,100.0,Pass
207,66,13,20,65.0,Pass
207,67,19,20,95.0,Pass
207,68,9,20,45.0,Fail
207,69,16,20,80.0,Pass
207,70,18,20,90.0,Pass
208,71,10,20,50.0,Pass
208,72,8,20,40.0,Fail
208,73,11,20,55.0,Pass
208,74,19,20,95.0,Pass
208,75,15,20,75.0,Pass
208,76,15,20,75.0,Pass
208,77,16,20,80.0,Pass
208,78,16,20,80.0,Pass
208,79,17,20,85.0,Pass
208,80,10,20,50.0,Pass
209,81,13,20,65.0,Pass
209,82,13,20,65.0,Pass
209,83,12,20,60.0,Pass
209,84,14,20,70.0,Pass
209,85,14,20,70.0,Pass
209,86,20,20,100.0,Pass
209,87,13,20,65.0,Pass
209,88,18,20,90.0,Pass
209,89,17,20,85.0,Pass
209,90,8,20,40.0,Fail
210,91,20,20,100.0,Pass
210,92,18,20,90.0,Pass
210,93,18,20,90.0,Pass
210,94,13,20,65.0,Pass
210,95,9,20,45.0,Fail
210,96,13,20,65.0,Pass
210,97,9,20,45.0,Fail
210,98,16,20,80.0,Pass
210,99,18,20,90.0,Pass
210,100,14,20,70.0,Pass
211,101,12,20,60.0,Pass
211,102,12,20,60.0,Pass
211,103,19,20,95.0,Pass
211,104,18,20,90.0,Pass
211,105,17,20,85.0,Pass
211,106,10,20,50.0,Pass
211,107,13,20,65.0,Pass
211,108,9,20,45.0,Fail
211,109,17,20,85.0,Pass
211,110,18,20,90.0,Pass
212,111,10,20,50.0,Pass
212,112,13,20,65.0,Pass
212,113,12,20,60.0,Pass
212,114,18,20,90.0,Pass
212,115,19,20,95.0,Pass
212,116,18,20,90.0,Pass
212,117,14,20,70.0,Pass
212,118,10,20,50.0,Pass
212,119,17,20,85.0,Pass
212,120,19,20,95.0,Pass
213,121,9,20,45.0,Fail
213,122,12,20,60.0,Pass
213,123,16,20,80.0,Pass
213,124,14,20,70.0,Pass
213,125,18,20,90.0,Pass
213,126,20,20,100.0,Pass
213,127,13,20,65.0,Pass
213,128,10,20,50.0,Pass
213,129,18,20,90.0,Pass
213,130,19,20,95.0,Pass
214,131,19,20,95.0,Pass
214,132,18,20,90.0,Pass
214,133,16,20,80.0,Pass
214,134,9,20,45.0,Fail
214,135,18,20,90.0,Pass
214,136,18,20,90.0,Pass
214,137,14,20,70.0,Pass
214,138,16,20,80.0,Pass
214,139,13,20,65.0,Pass
214,140,8,20,40.0,Fail
215,141,13,20,65.0,Pass
215,142,12,20,60.0,Pass
215,143,10,20,50.0,Pass
215,144,11,20,55.0,Pass
215,145,13,20,65.0,Pass
215,146,20,20,100.0,Pass
215,147,15,20,75.0,Pass
215,148,11,20,55.0,Pass
215,149,11,20,55.0,Pass
215,150,10,20,50.0,Pass
216,151,10,20,50.0,Pass
216,152,9,20,45.0,Fail
216,153,12,20,60.0,Pass
216,154,20,20,100.0,Pass
216,155,9,20,45.0,Fail
216,156,16,20,80.0,Pass
216,157,20,20,100.0,Pass
216,158,16,20,80.0,Pass
216,159,19,20,95.0,Pass
216,160,16,20,80.0,Pass
217,161,8,20,40.0,Fail
217,162,18,20,90.0,Pass
217,163,13,20,65.0,Pass
217,164,20,20,100.0,Pass
217,165,17,20,85.0,Pass
217,166,10,20,50.0,Pass
217,167,17,20,85.0,Pass
217,168,14,20,70.0,Pass
217,169,10,20,50.0,Pass
217,170,10,20,50.0,Pass
218,171,10,20,50.0,Pass
218,172,19,20,95.0,Pass
218,173,20,20,100.0,Pass
218,174,17,20,85.0,Pass
218,175,20,20,100.0,Pass
218,176,10,20,50.0,Pass
218,177,19,20,95.0,Pass
218,178,15,20,75.0,Pass
218,179,8,20,40.0,Fail
218,180,14,20,70.0,Pass
219,181,13,20,65.0,Pass
219,182,18,20,90.0,Pass
219,183,19,20,95.0,Pass
219,184,11,20,55.0,Pass
219,185,15,20,75.0,Pass
219,186,17,20,85.0,Pass
219,187,12,20,60.0,Pass
219,188,20,20,100.0,Pass
219,189,19,20,95.0,Pass
219,190,20,20,100.0,Pass
220,191,15,20,75.0,Pass
220,192,11,20,55.0,Pass
220,193,16,20,80.0,Pass
220,194,11,20,55.0,Pass
220,195,12,20,60.0,Pass
220,196,20,20,100.0,Pass
220,197,20,20,100.0,Pass
220,198,15,20,75.0,Pass
220,199,11,20,55.0,Pass
220,200,13,20,65.0,Pass
221,201,18,20,90.0,Pass
221,202,17,20,85.0,Pass
221,203,15,20,75.0,Pass
221,204,15,20,75.0,Pass
221,205,20,20,100.0,Pass
221,206,12,20,60.0,Pass
221,207,20,20,100.0,Pass
221,208,14,20,70.0,Pass
221,209,16,20,80.0,Pass
221,210,16,20,80.0,Pass
222,211,14,20,70.0,Pass
222,212,10,20,50.0,Pass
222,213,11,20,55.0,Pass
222,214,20,20,100.0,Pass
222,215,17,20,85.0,Pass
222,216,10,20,50.0,Pass
222,217,12,20,60.0,Pass
222,218,8,20,40.0,Fail
222,219,18,20,90.0,Pass
222,220,15,20,75.0,Pass
223,221,13,20,65.0,Pass
223,222,16,20,80.0,Pass
223,223,9,20,45.0,Fail
223,224,19,20,95.0,Pass
223,225,16,20,80.0,Pass
223,226,9,20,45.0,Fail
223,227,12,20,60.0,Pass
223,228,9,20,45.0,Fail
223,229,20,20,100.0,Pass
223,230,10,20,50.0,Pass
224,231,12,20,60.0,Pass
224,232,15,20,75.0,Pass
224,233,16,20,80.0,Pass
224,234,10,20,50.0,Pass
224,235,14,20,70.0,Pass
224,236,9,20,45.0,Fail
224,237,11,20,55.0,Pass
224,238,15,20,75.0,Pass
224,239,13,20,65.0,Pass
224,240,8,20,40.0,Fail
225,241,14,20,70.0,Pass
225,242,8,20,40.0,Fail
225,243,14,20,70.0,Pass
225,244,16,20,80.0,Pass
225,245,13,20,65.0,Pass
225,246,11,20,55.0,Pass
225,247,14,20,70.0,Pass
225,248,9,20,45.0,Fail
225,249,13,20,65.0,Pass
225,250,11,20,55.0,Pass
226,251,8,20,40.0,Fail
226,252,13,20,65.0,Pass
226,253,9,20,45.0,Fail
226,254,19,20,95.0,Pass
226,255,18,20,90.0,Pass
226,256,13,20,65.0,Pass
226,257,20,20,100.0,Pass
226,258,10,20,50.0,Pass
226,259,10,20,50.0,Pass
226,260,8,20,40.0,Fail
227,261,12,20,60.0,Pass
227,262,15,20,75.0,Pass
227,263,19,20,95.0,Pass
227,264,10,20,50.0,Pass
227,265,20,20,100.0,Pass
227,266,19,20,95.0,Pass
227,267,15,20,75.0,Pass
227,268,15,20,75.0,Pass
227,269,17,20,85.0,Pass
227,270,8,20,40.0,Fail
228,271,9,20,45.0,Fail
228,272,8,20,40.0,Fail
228,273,12,20,60.0,Pass
228,274,11,20,55.0,Pass
228,275,10,20,50.0,Pass
228,276,16,20,80.0,Pass
228,277,19,20,95.0,Pass
228,278,17,20,85.0,Pass
228,279,16,20,80.0,Pass
228,280,14,20,70.0,Pass
229,281,9,20,45.0,Fail
229,282,20,20,100.0,Pass
229,283,12,20,60.0,Pass
229,284,11,20,55.0,Pass
229,285,12,20,60.0,Pass
229,286,9,20,45.0,Fail
229,287,8,20,40.0,Fail
229,288,11,20,55.0,Pass
229,289,14,20,70.0,Pass
229,290,18,20,90.0,Pass
230,291,20,20,100.0,Pass
230,292,17,20,85.0,Pass
230,293,15,20,75.0,Pass
230,294,9,20,45.0,Fail
230,295,9,20,45.0,Fail
230,296,15,20,75.0,Pass
230,297,17,20,85.0,Pass
230,298,16,20,80.0,Pass
230,299,8,20,40.0,Fail
230,300,18,20,90.0,Pass
231,301,16,20,80.0,Pass
231,302,17,20,85.0,Pass
231,303,11,20,55.0,Pass
231,304,19,20,95.0,Pass
231,305,10,20,50.0,Pass
231,306,12,20,60.0,Pass
231,307,14,20,70.0,Pass
231,308,8,20,40.0,Fail
231,309,17,20,85.0,Pass
231,310,13,20,65.0,Pass
232,311,11,20,55.0,Pass
232,312,17,20,85.0,Pass
232,313,14,20,70.0,Pass
232,314,10,20,50.0,Pass
232,315,18,20,90.0,Pass
232,316,18,20,90.0,Pass
232,317,9,20,45.0,Fail
232,318,16,20,80.0,Pass
232,319,13,20,65.0,Pass
232,320,9,20,45.0,Fail
233,321,16,20,80.0,Pass
233,322,16,20,80.0,Pass
233,323,16,20,80.0,Pass
233,324,20,20,100.0,Pass
233,325,16,20,80.0,Pass
233,326,16,20,80.0,Pass
233,327,8,20,40.0,Fail
233,328,14,20,70.0,Pass
233,329,15,20,75.0,Pass
233,330,8,20,40.0,Fail
234,331,18,20,90.0,Pass
234,332,14,20,70.0,Pass
234,333,13,20,65.0,Pass
234,334,12,20,60.0,Pass
234,335,19,20,95.0,Pass
234,336,8,20,40.0,Fail
234,337,13,20,65.0,Pass
234,338,20,20,100.0,Pass
234,339,9,20,45.0,Fail
234,340,13,20,65.0,Pass
235,341,11,20,55.0,Pass
235,342,19,20,95.0,Pass
235,343,18,20,90.0,Pass
235,344,18,20,90.0,Pass
235,345,9,20,45.0,Fail
235,346,20,20,100.0,Pass
235,347,17,20,85.0,Pass
235,348,19,20,95.0,Pass
235,349,20,20,100.0,Pass
235,350,13,20,65.0,Pass
236,351,10,20,50.0,Pass
236,352,8,20,40.0,Fail
236,353,13,20,65.0,Pass
236,354,16,20,80.0,Pass
236,355,13,20,65.0,Pass
236,356,18,20,90.0,Pass
236,357,10,20,50.0,Pass
236,358,20,20,100.0,Pass
236,359,18,20,90.0,Pass
236,360,15,20,75.0,Pass
237,361,19,20,95.0,Pass
237,362,15,20,75.0,Pass
237,363,18,20,90.0,Pass
237,364,10,20,50.0,Pass
237,365,20,20,100.0,Pass
237,366,10,20,50.0,Pass
237,367,9,20,45.0,Fail
237,368,19,20,95.0,Pass
237,369,20,20,100.0,Pass
237,370,15,20,75.0,Pass
238,371,8,20,40.0,Fail
238,372,12,20,60.0,Pass
238,373,11,20,55.0,Pass
238,374,8,20,40.0,Fail
238,375,20,20,100.0,Pass
238,376,11,20,55.0,Pass
238,377,8,20,40.0,Fail
238,378,13,20,65.0,Pass
238,379,12,20,60.0,Pass
238,380,16,20,80.0,Pass
239,381,14,20,70.0,Pass
239,382,16,20,80.0,Pass
239,383,15,20,75.0,Pass
239,384,12,20,60.0,Pass
239,385,8,20,40.0,Fail
239,386,20,20,100.0,Pass
239,387,18,20,90.0,Pass
239,388,11,20,55.0,Pass
239,389,12,20,60.0,Pass
239,390,13,20,65.0,Pass
240,391,20,20,100.0,Pass
240,392,8,20,40.0,Fail
240,393,18,20,90.0,Pass
240,394,13,20,65.0,Pass
240,395,12,20,60.0,Pass
240,396,9,20,45.0,Fail
240,397,20,20,100.0,Pass
240,398,13,20,65.0,Pass
240,399,14,20,70.0,Pass
240,400,14,20,70.0,Pass
241,401,19,20,95.0,Pass
241,402,15,20,75.0,Pass
241,403,14,20,70.0,Pass
241,404,13,20,65.0,Pass
241,405,10,20,50.0,Pass
241,406,15,20,75.0,Pass
241,407,19,20,95.0,Pass
241,408,15,20,75.0,Pass
241,409,13,20,65.0,Pass
241,410,20,20,100.0,Pass
242,411,16,20,80.0,Pass
242,412,12,20,60.0,Pass
242,413,20,20,100.0,Pass
242,414,9,20,45.0,Fail
242,415,19,20,95.0,Pass
242,416,14,20,70.0,Pass
242,417,9,20,45.0,Fail
242,418,14,20,70.0,Pass
242,419,17,20,85.0,Pass
242,420,10,20,50.0,Pass
243,421,16,20,80.0,Pass
243,422,12,20,60.0,Pass
243,423,13,20,65.0,Pass
243,424,9,20,45.0,Fail
243,425,9,20,45.0,Fail
243,426,13,20,65.0,Pass
243,427,18,20,90.0,Pass
243,428,12,20,60.0,Pass
243,429,12,20,60.0,Pass
243,430,15,20,75.0,Pass
244,431,17,20,85.0,Pass
244,432,19,20,95.0,Pass
244,433,14,20,70.0,Pass
244,434,10,20,50.0,Pass
244,435,19,20,95.0,Pass
244,436,15,20,75.0,Pass
244,437,13,20,65.0,Pass
244,438,15,20,75.0,Pass
244,439,8,20,40.0,Fail
244,440,19,20,95.0,Pass
245,441,13,20,65.0,Pass
245,442,17,20,85.0,Pass
245,443,14,20,70.0,Pass
245,444,12,20,60.0,Pass
245,445,18,20,90.0,Pass
245,446,20,20,100.0,Pass
245,447,8,20,40.0,Fail
245,448,9,20,45.0,Fail
245,449,18,20,90.0,Pass
245,450,18,20,90.0,Pass
246,451,14,20,70.0,Pass
246,452,13,20,65.0,Pass
246,453,16,20,80.0,Pass
246,454,20,20,100.0,Pass
246,455,19,20,95.0,Pass
246,456,18,20,90.0,Pass
246,457,10,20,50.0,Pass
246,458,8,20,40.0,Fail
246,459,10,20,50.0,Pass
246,460,17,20,85.0,Pass
247,461,18,20,90.0,Pass
247,462,20,20,100.0,Pass
247,463,15,20,75.0,Pass
247,464,8,20,40.0,Fail
247,465,10,20,50.0,Pass
247,466,9,20,45.0,Fail
247,467,11,20,55.0,Pass
247,468,20,20,100.0,Pass
247,469,18,20,90.0,Pass
247,470,13,20,65.0,Pass
248,471,13,20,65.0,Pass
248,472,14,20,70.0,Pass
248,473,17,20,85.0,Pass
248,474,8,20,40.0,Fail
248,475,17,20,85.0,Pass
248,476,10,20,50.0,Pass
248,477,18,20,90.0,Pass
248,478,15,20,75.0,Pass
248,479,13,20,65.0,Pass
248,480,13,20,65.0,Pass
249,481,15,20,75.0,Pass
249,482,20,20,100.0,Pass
249,483,9,20,45.0,Fail
249,484,17,20,85.0,Pass
249,485,10,20,50.0,Pass
249,486,16,20,80.0,Pass
249,487,13,20,65.0,Pass
249,488,14,20,70.0,Pass
249,489,13,20,65.0,Pass
249,490,18,20,90.0,Pass
250,491,12,20,60.0,Pass
250,492,11,20,55.0,Pass
250,493,9,20,45.0,Fail
250,494,8,20,40.0,Fail
250,495,19,20,95.0,Pass
250,496,10,20,50.0,Pass
250,497,15,20,75.0,Pass
250,498,16,20,80.0,Pass
250,499,14,20,70.0,Pass
250,500,16,20,80.0,Pass
251,501,9,20,45.0,Fail
251,502,12,20,60.0,Pass
251,503,20,20,100.0,Pass
251,504,12,20,60.0,Pass
251,505,19,20,95.0,Pass
251,506,15,20,75.0,Pass
251,507,11,20,55.0,Pass
251,508,17,20,85.0,Pass
251,509,12,20,60.0,Pass
251,510,19,20,95.0,Pass
252,511,15,20,75.0,Pass
252,512,11,20,55.0,Pass
252,513,9,20,45.0,Fail
252,514,10,20,50.0,Pass
252,515,9,20,45.0,Fail
252,516,15,20,75.0,Pass
252,517,10,20,50.0,Pass
252,518,19,20,95.0,Pass
252,519,15,20,75.0,Pass
252,520,9,20,45.0,Fail
253,521,20,20,100.0,Pass
253,522,18,20,90.0,Pass
253,523,13,20,65.0,Pass
253,524,18,20,90.0,Pass
253,525,13,20,65.0,Pass
253,526,19,20,95.0,Pass
253,527,9,20,45.0,Fail
253,528,16,20,80.0,Pass
253,529,16,20,80.0,Pass
253,530,12,20,60.0,Pass
254,531,12,20,60.0,Pass
254,532,10,20,50.0,Pass
254,533,19,20,95.0,Pass
254,534,19,20,95.0,Pass
254,535,19,20,95.0,Pass
254,536,18,20,90.0,Pass
254,537,10,20,50.0,Pass
254,538,20,20,100.0,Pass
254,539,13,20,65.0,Pass
254,540,16,20,80.0,Pass
255,541,11,20,55.0,Pass
255,542,9,20,45.0,Fail
255,543,11,20,55.0,Pass
255,544,20,20,100.0,Pass
255,545,10,20,50.0,Pass
255,546,11,20,55.0,Pass
255,547,20,20,100.0,Pass
255,548,15,20,75.0,Pass
255,549,8,20,40.0,Fail
255,550,13,20,65.0,Pass
256,551,16,20,80.0,Pass
256,552,17,20,85.0,Pass
256,553,13,20,65.0,Pass
256,554,15,20,75.0,Pass
256,555,20,20,100.0,Pass
256,556,16,20,80.0,Pass
256,557,10,20,50.0,Pass
256,558,17,20,85.0,Pass
256,559,9,20,45.0,Fail
256,560,9,20,45.0,Fail
257,561,12,20,60.0,Pass
257,562,14,20,70.0,Pass
257,563,19,20,95.0,Pass
257,564,19,20,95.0,Pass
257,565,15,20,75.0,Pass
257,566,16,20,80.0,Pass
257,567,14,20,70.0,Pass
257,568,20,20,100.0,Pass
257,569,14,20,70.0,Pass
257,570,17,20,85.0,Pass
258,571,9,20,45.0,Fail
258,572,10,20,50.0,Pass
258,573,13,20,65.0,Pass
258,574,18,20,90.0,Pass
258,575,9,20,45.0,Fail
258,576,15,20,75.0,Pass
258,577,15,20,75.0,Pass
258,578,18,20,90.0,Pass
258,579,16,20,80.0,Pass
258,580,13,20,65.0,Pass
259,581,10,20,50.0,Pass
259,582,20,20,100.0,Pass
259,583,16,20,80.0,Pass
259,584,18,20,90.0,Pass
259,585,17,20,85.0,Pass
259,586,10,20,50.0,Pass
259,587,20,20,100.0,Pass
259,588,10,20,50.0,Pass
259,589,14,20,70.0,Pass
259,590,16,20,80.0,Pass
260,591,8,20,40.0,Fail
260,592,9,20,45.0,Fail
260,593,16,20,80.0,Pass
260,594,10,20,50.0,Pass
260,595,12,20,60.0,Pass
260,596,10,20,50.0,Pass
260,597,10,20,50.0,Pass
260,598,13,20,65.0,Pass
260,599,19,20,95.0,Pass
260,600,11,20,55.0,Pass
261,601,13,20,65.0,Pass
261,602,16,20,80.0,Pass
261,603,12,20,60.0,Pass
261,604,9,20,45.0,Fail
261,605,12,20,60.0,Pass
261,606,11,20,55.0,Pass
261,607,18,20,90.0,Pass
261,608,16,20,80.0,Pass
261,609,12,20,60.0,Pass
261,610,10,20,50.0,Pass
262,611,18,20,90.0,Pass
262,612,12,20,60.0,Pass
262,613,17,20,85.0,Pass
262,614,16,20,80.0,Pass
262,615,9,20,45.0,Fail
262,616,16,20,80.0,Pass
262,617,18,20,90.0,Pass
262,618,10,20,50.0,Pass
262,619,17,20,85.0,Pass
262,620,17,20,85.0,Pass
263,621,10,20,50.0,Pass
263,622,10,20,50.0,Pass
263,623,18,20,90.0,Pass
263,624,17,20,85.0,Pass
263,625,19,20,95.0,Pass
263,626,17,20,85.0,Pass
263,627,13,20,65.0,Pass
263,628,17,20,85.0,Pass
263,629,8,20,40.0,Fail
263,630,8,20,40.0,Fail
264,631,9,20,45.0,Fail
264,632,8,20,40.0,Fail
264,633,18,20,90.0,Pass
264,634,20,20,100.0,Pass
264,635,17,20,85.0,Pass
264,636,12,20,60.0,Pass
264,637,18,20,90.0,Pass
264,638,11,20,55.0,Pass
264,639,20,20,100.0,Pass
264,640,17,20,85.0,Pass
265,641,14,20,70.0,Pass
265,642,17,20,85.0,Pass
265,643,18,20,90.0,Pass
265,644,8,20,40.0,Fail
265,645,15,20,75.0,Pass
265,646,18,20,90.0,Pass
265,647,16,20,80.0,Pass
265,648,12,20,60.0,Pass
265,649,18,20,90.0,Pass
265,650,12,20,60.0,Pass
266,651,15,20,75.0,Pass
266,652,11,20,55.0,Pass
266,653,20,20,100.0,Pass
266,654,20,20,100.0,Pass
266,655,18,20,90.0,Pass
266,656,14,20,70.0,Pass
266,657,12,20,60.0,Pass
266,658,15,20,75.0,Pass
266,659,9,20,45.0,Fail
266,660,19,20,95.0,Pass
267,661,8,20,40.0,Fail
267,662,10,20,50.0,Pass
267,663,15,20,75.0,Pass
267,664,14,20,70.0,Pass
267,665,15,20,75.0,Pass
267,666,15,20,75.0,Pass
267,667,11,20,55.0,Pass
267,668,13,20,65.0,Pass
267,669,17,20,85.0,Pass
267,670,10,20,50.0,Pass
268,671,13,20,65.0,Pass
268,672,19,20,95.0,Pass
268,673,13,20,65.0,Pass
268,674,19,20,95.0,Pass
268,675,13,20,65.0,Pass
268,676,14,20,70.0,Pass
268,677,10,20,50.0,Pass
268,678,20,20,100.0,Pass
268,679,13,20,65.0,Pass
268,680,16,20,80.0,Pass
269,681,16,20,80.0,Pass
269,682,9,20,45.0,Fail
269,683,13,20,65.0,Pass
269,684,11,20,55.0,Pass
269,685,15,20,75.0,Pass
269,686,9,20,45.0,Fail
269,687,12,20,60.0,Pass
269,688,15,20,75.0,Pass
269,689,11,20,55.0,Pass
269,690,10,20,50.0,Pass
270,691,9,20,45.0,Fail
270,692,8,20,40.0,Fail
270,693,12,20,60.0,Pass
270,694,14,20,70.0,Pass
270,695,17,20,85.0,Pass
270,696,14,20,70.0,Pass
270,697,11,20,55.0,Pass
270,698,10,20,50.0,Pass
270,699,13,20,65.0,Pass
270,700,17,20,85.0,Pass
271,701,19,20,95.0,Pass
271,702,13,20,65.0,Pass
271,703,11,20,55.0,Pass
271,704,20,20,100.0,Pass
271,705,10,20,50.0,Pass
271,706,15,20,75.0,Pass
271,707,16,20,80.0,Pass
271,708,15,20,75.0,Pass
271,709,15,20,75.0,Pass
271,710,12,20,60.0,Pass
272,711,15,20,75.0,Pass
272,712,8,20,40.0,Fail
272,713,9,20,45.0,Fail
272,714,14,20,70.0,Pass
272,715,16,20,80.0,Pass
272,716,15,20,75.0,Pass
272,717,11,20,55.0,Pass
272,718,11,20,55.0,Pass
272,719,17,20,85.0,Pass
272,720,13,20,65.0,Pass
273,721,8,20,40.0,Fail
273,722,8,20,40.0,Fail
273,723,12,20,60.0,Pass
273,724,15,20,75.0,Pass
273,725,17,20,85.0,Pass
273,726,18,20,90.0,Pass
273,727,18,20,90.0,Pass
273,728,15,20,75.0,Pass
273,729,12,20,60.0,Pass
273,730,16,20,80.0,Pass
274,731,8,20,40.0,Fail
274,732,9,20,45.0,Fail
274,733,14,20,70.0,Pass
274,734,10,20,50.0,Pass
274,735,12,20,60.0,Pass
274,736,19,20,95.0,Pass
274,737,13,20,65.0,Pass
274,738,20,20,100.0,Pass
274,739,14,20,70.0,Pass
274,740,13,20,65.0,Pass
275,741,8,20,40.0,Fail
275,742,14,20,70.0,Pass
275,743,8,20,40.0,Fail
275,744,17,20,85.0,Pass
275,745,16,20,80.0,Pass
275,746,11,20,55.0,Pass
275,747,13,20,65.0,Pass
275,748,16,20,80.0,Pass
275,749,12,20,60.0,Pass
275,750,9,20,45.0,Fail
276,751,14,20,70.0,Pass
276,752,16,20,80.0,Pass
276,753,15,20,75.0,Pass
276,754,20,20,100.0,Pass
276,755,16,20,80.0,Pass
276,756,12,20,60.0,Pass
276,757,17,20,85.0,Pass
276,758,18,20,90.0,Pass
276,759,17,20,85.0,Pass
276,760,9,20,45.0,Fail
277,761,10,20,50.0,Pass
277,762,9,20,45.0,Fail
277,763,14,20,70.0,Pass
277,764,13,20,65.0,Pass
277,765,20,20,100.0,Pass
277,766,13,20,65.0,Pass
277,767,16,20,80.0,Pass
277,768,13,20,65.0,Pass
277,769,20,20,100.0,Pass
277,770,10,20,50.0,Pass
278,771,11,20,55.0,Pass
278,772,17,20,85.0,Pass
278,773,16,20,80.0,Pass
278,774,14,20,70.0,Pass
278,775,16,20,80.0,Pass
278,776,8,20,40.0,Fail
278,777,8,20,40.0,Fail
278,778,8,20,40.0,Fail
278,779,10,20,50.0,Pass
278,780,19,20,95.0,Pass
279,781,13,20,65.0,Pass
279,782,20,20,100.0,Pass
279,783,15,20,75.0,Pass
279,784,16,20,80.0,Pass
279,785,15,20,75.0,Pass
279,786,10,20,50.0,Pass
279,787,17,20,85.0,Pass
279,788,16,20,80.0,Pass
279,789,10,20,50.0,Pass
279,790,13,20,65.0,Pass
280,791,17,20,85.0,Pass
280,792,13,20,65.0,Pass
280,793,10,20,50.0,Pass
280,794,14,20,70.0,Pass
280,795,17,20,85.0,Pass
280,796,19,20,95.0,Pass
280,797,12,20,60.0,Pass
280,798,17,20,85.0,Pass
280,799,13,20,65.0,Pass
280,800,16,20,80.0,Pass
281,801,16,20,80.0,Pass
281,802,16,20,80.0,Pass
281,803,15,20,75.0,Pass
281,804,19,20,95.0,Pass
281,805,17,20,85.0,Pass
281,806,12,20,60.0,Pass
281,807,15,20,75.0,Pass
281,808,8,20,40.0,Fail
281,809,13,20,65.0,Pass
281,810,13,20,65.0,Pass
282,811,18,20,90.0,Pass
282,812,9,20,45.0,Fail
282,813,14,20,70.0,Pass
282,814,17,20,85.0,Pass
282,815,12,20,60.0,Pass
282,816,20,20,100.0,Pass
282,817,19,20,95.0,Pass
282,818,19,20,95.0,Pass
282,819,18,20,90.0,Pass
282,820,8,20,40.0,Fail
283,821,17,20,85.0,Pass
283,822,15,20,75.0,Pass
283,823,12,20,60.0,Pass
283,824,18,20,90.0,Pass
283,825,20,20,100.0,Pass
283,826,20,20,100.0,Pass
283,827,17,20,85.0,Pass
283,828,17,20,85.0,Pass
283,829,11,20,55.0,Pass
283,830,19,20,95.0,Pass
284,831,8,20,40.0,Fail
284,832,17,20,85.0,Pass
284,833,15,20,75.0,Pass
284,834,10,20,50.0,Pass
