user_id,percentage,Student_Rank
896,95.00,914
899,95.00,914
900,95.00,914
902,95.00,914
902,95.00,914
903,95.00,914
904,95.00,914
907,95.00,914
907,95.00,914
908,95.00,914
909,95.00,914
911,95.00,914
912,95.00,914
912,95.00,914
913,95.00,914
916,95.00,914
918,95.00,914
921,95.00,914
921,95.00,914
922,95.00,914
923,95.00,914
923,95.00,914
929,95.00,914
930,95.00,914
931,95.00,914
932,95.00,914
934,95.00,914
935,95.00,914
938,95.00,914
938,95.00,914
940,95.00,914
941,95.00,914
942,95.00,914
942,95.00,914
943,95.00,914
943,95.00,914
944,95.00,914
945,95.00,914
945,95.00,914
946,95.00,914
947,95.00,914
949,95.00,914
949,95.00,914
950,95.00,914
951,95.00,914
951,95.00,914
953,95.00,914
954,95.00,914
955,95.00,914
957,95.00,914
959,95.00,914
962,95.00,914
962,95.00,914
962,95.00,914
964,95.00,914
966,95.00,914
967,95.00,914
968,95.00,914
968,95.00,914
968,95.00,914
973,95.00,914
974,95.00,914
975,95.00,914
975,95.00,914
976,95.00,914
978,95.00,914
980,95.00,914
982,95.00,914
983,95.00,914
984,95.00,914
984,95.00,914
985,95.00,914
988,95.00,914
988,95.00,914
991,95.00,914
991,95.00,914
992,95.00,914
993,95.00,914
994,95.00,914
994,95.00,914
994,95.00,914
995,95.00,914
995,95.00,914
1000,95.00,914
1000,95.00,914
3,90.00,1832
1,90.00,1832
2,90.00,1832
3,90.00,1832
7,90.00,1832
8,90.00,1832
9,90.00,1832
10,90.00,1832
10,90.00,1832
10,90.00,1832
10,90.00,1832
11,90.00,1832
12,90.00,1832
13,90.00,1832
14,90.00,1832
16,90.00,1832
16,90.00,1832
18,90.00,1832
18,90.00,1832
18,90.00,1832
20,90.00,1832
20,90.00,1832
24,90.00,1832
25,90.00,1832
25,90.00,1832
27,90.00,1832
28,90.00,1832
30,90.00,1832
31,90.00,1832
31,90.00,1832
31,90.00,1832
33,90.00,1832
36,90.00,1832
39,90.00,1832
40,90.00,1832
41,90.00,1832
42,90.00,1832
42,90.00,1832
45,90.00,1832
45,90.00,1832
45,90.00,1832
47,90.00,1832
47,90.00,1832
48,90.00,1832
48,90.00,1832
51,90.00,1832
51,90.00,1832
54,90.00,1832
56,90.00,1832
57,90.00,1832
57,90.00,1832
60,90.00,1832
61,90.00,1832
61,90.00,1832
61,90.00,1832
62,90.00,1832
63,90.00,1832
63,90.00,1832
65,90.00,1832
65,90.00,1832
66,90.00,1832
67,90.00,1832
67,90.00,1832
67,90.00,1832
69,90.00,1832
70,90.00,1832
72,90.00,1832
74,90.00,1832
75,90.00,1832
81,90.00,1832
81,90.00,1832
82,90.00,1832
82,90.00,1832
85,90.00,1832
85,90.00,1832
87,90.00,1832
89,90.00,1832
90,90.00,1832
90,90.00,1832
91,90.00,1832
92,90.00,1832
93,90.00,1832
93,90.00,1832
96,90.00,1832
99,90.00,1832
100,90.00,1832
106,90.00,1832
108,90.00,1832
108,90.00,1832
111,90.00,1832
112,90.00,1832
114,90.00,1832
114,90.00,1832
115,90.00,1832
115,90.00,1832
119,90.00,1832
119,90.00,1832
120,90.00,1832
121,90.00,1832
122,90.00,1832
123,90.00,1832
124,90.00,1832
125,90.00,1832
127,90.00,1832
128,90.00,1832
132,90.00,1832
135,90.00,1832
135,90.00,1832
137,90.00,1832
138,90.00,1832
138,90.00,1832
138,90.00,1832
139,90.00,1832
139,90.00,1832
140,90.00,1832
142,90.00,1832
143,90.00,1832
144,90.00,1832
144,90.00,1832
145,90.00,1832
146,90.00,1832
147,90.00,1832
148,90.00,1832
149,90.00,1832
150,90.00,1832
150,90.00,1832
150,90.00,1832
151,90.00,1832
151,90.00,1832
151,90.00,1832
155,90.00,1832
155,90.00,1832
156,90.00,1832
156,90.00,1832
157,90.00,1832
157,90.00,1832
158,90.00,1832
158,90.00,1832
159,90.00,1832
160,90.00,1832
1,90.00,1832
2,90.00,1832
3,90.00,1832
7,90.00,1832
8,90.00,1832
9,90.00,1832
10,90.00,1832
10,90.00,1832
10,90.00,1832
10,90.00,1832
11,90.00,1832
12,90.00,1832
13,90.00,1832
14,90.00,1832
16,90.00,1832
16,90.00,1832
18,90.00,1832
18,90.00,1832
18,90.00,1832
20,90.00,1832
20,90.00,1832
24,90.00,1832
25,90.00,1832
25,90.00,1832
27,90.00,1832
28,90.00,1832
30,90.00,1832
31,90.00,1832
31,90.00,1832
31,90.00,1832
33,90.00,1832
36,90.00,1832
39,90.00,1832
40,90.00,1832
41,90.00,1832
42,90.00,1832
42,90.00,1832
45,90.00,1832
45,90.00,1832
45,90.00,1832
47,90.00,1832
47,90.00,1832
48,90.00,1832
48,90.00,1832
51,90.00,1832
51,90.00,1832
54,90.00,1832
56,90.00,1832
57,90.00,1832
57,90.00,1832
60,90.00,1832
61,90.00,1832
61,90.00,1832
61,90.00,1832
62,90.00,1832
63,90.00,1832
63,90.00,1832
65,90.00,1832
65,90.00,1832
66,90.00,1832
67,90.00,1832
67,90.00,1832
67,90.00,1832
69,90.00,1832
70,90.00,1832
72,90.00,1832
74,90.00,1832
75,90.00,1832
81,90.00,1832
81,90.00,1832
82,90.00,1832
82,90.00,1832
85,90.00,1832
85,90.00,1832
87,90.00,1832
89,90.00,1832
90,90.00,1832
90,90.00,1832
91,90.00,1832
92,90.00,1832
93,90.00,1832
93,90.00,1832
96,90.00,1832
99,90.00,1832
100,90.00,1832
106,90.00,1832
108,90.00,1832
108,90.00,1832
111,90.00,1832
112,90.00,1832
114,90.00,1832
114,90.00,1832
115,90.00,1832
115,90.00,1832
119,90.00,1832
119,90.00,1832
120,90.00,1832
121,90.00,1832
122,90.00,1832
123,90.00,1832
124,90.00,1832
125,90.00,1832
127,90.00,1832
128,90.00,1832
132,90.00,1832
135,90.00,1832
135,90.00,1832
137,90.00,1832
138,90.00,1832
138,90.00,1832
138,90.00,1832
139,90.00,1832
139,90.00,1832
140,90.00,1832
142,90.00,1832
143,90.00,1832
144,90.00,1832
144,90.00,1832
145,90.00,1832
146,90.00,1832
147,90.00,1832
148,90.00,1832
149,90.00,1832
150,90.00,1832
150,90.00,1832
150,90.00,1832
151,90.00,1832
151,90.00,1832
151,90.00,1832
155,90.00,1832
155,90.00,1832
156,90.00,1832
156,90.00,1832
157,90.00,1832
157,90.00,1832
158,90.00,1832
158,90.00,1832
159,90.00,1832
160,90.00,1832
161,90.00,1832
163,90.00,1832
163,90.00,1832
164,90.00,1832
164,90.00,1832
164,90.00,1832
167,90.00,1832
171,90.00,1832
171,90.00,1832
172,90.00,1832
173,90.00,1832
175,90.00,1832
175,90.00,1832
177,90.00,1832
177,90.00,1832
179,90.00,1832
180,90.00,1832
181,90.00,1832
183,90.00,1832
183,90.00,1832
183,90.00,1832
185,90.00,1832
185,90.00,1832
188,90.00,1832
188,90.00,1832
190,90.00,1832
190,90.00,1832
190,90.00,1832
193,90.00,1832
195,90.00,1832
198,90.00,1832
199,90.00,1832
200,90.00,1832
201,90.00,1832
201,90.00,1832
202,90.00,1832
202,90.00,1832
202,90.00,1832
203,90.00,1832
204,90.00,1832
206,90.00,1832
207,90.00,1832
209,90.00,1832
210,90.00,1832
210,90.00,1832
210,90.00,1832
211,90.00,1832
211,90.00,1832
212,90.00,1832
212,90.00,1832
213,90.00,1832
213,90.00,1832
214,90.00,1832
214,90.00,1832
214,90.00,1832
217,90.00,1832
219,90.00,1832
221,90.00,1832
222,90.00,1832
226,90.00,1832
229,90.00,1832
230,90.00,1832
232,90.00,1832
232,90.00,1832
234,90.00,1832
235,90.00,1832
235,90.00,1832
236,90.00,1832
236,90.00,1832
237,90.00,1832
239,90.00,1832
240,90.00,1832
243,90.00,1832
245,90.00,1832
245,90.00,1832
245,90.00,1832
246,90.00,1832
247,90.00,1832
247,90.00,1832
248,90.00,1832
249,90.00,1832
253,90.00,1832
253,90.00,1832
254,90.00,1832
258,90.00,1832
258,90.00,1832
259,90.00,1832
261,90.00,1832
262,90.00,1832
262,90.00,1832
263,90.00,1832
264,90.00,1832
264,90.00,1832
265,90.00,1832
265,90.00,1832
265,90.00,1832
266,90.00,1832
273,90.00,1832
273,90.00,1832
276,90.00,1832
282,90.00,1832
282,90.00,1832
283,90.00,1832
284,90.00,1832
285,90.00,1832
288,90.00,1832
289,90.00,1832
289,90.00,1832
289,90.00,1832
292,90.00,1832
294,90.00,1832
295,90.00,1832
296,90.00,1832
297,90.00,1832
297,90.00,1832
298,90.00,1832
298,90.00,1832
299,90.00,1832
301,90.00,1832
303,90.00,1832
304,90.00,1832
304,90.00,1832
305,90.00,1832
307,90.00,1832
308,90.00,1832
308,90.00,1832
309,90.00,1832
311,90.00,1832
311,90.00,1832
314,90.00,1832
316,90.00,1832
318,90.00,1832
319,90.00,1832
319,90.00,1832
320,90.00,1832
320,90.00,1832
321,90.00,1832
323,90.00,1832
324,90.00,1832
327,90.00,1832
327,90.00,1832
328,90.00,1832
329,90.00,1832
329,90.00,1832
329,90.00,1832
333,90.00,1832
334,90.00,1832
335,90.00,1832
338,90.00,1832
342,90.00,1832
342,90.00,1832
342,90.00,1832
344,90.00,1832
344,90.00,1832
345,90.00,1832
346,90.00,1832
346,90.00,1832
347,90.00,1832
348,90.00,1832
351,90.00,1832
351,90.00,1832
351,90.00,1832
352,90.00,1832
353,90.00,1832
354,90.00,1832
355,90.00,1832
357,90.00,1832
359,90.00,1832
360,90.00,1832
361,90.00,1832
362,90.00,1832
367,90.00,1832
369,90.00,1832
371,90.00,1832
373,90.00,1832
374,90.00,1832
376,90.00,1832
376,90.00,1832
377,90.00,1832
379,90.00,1832
380,90.00,1832
380,90.00,1832
380,90.00,1832
380,90.00,1832
380,90.00,1832
381,90.00,1832
383,90.00,1832
387,90.00,1832
387,90.00,1832
389,90.00,1832
389,90.00,1832
389,90.00,1832
392,90.00,1832
393,90.00,1832
394,90.00,1832
395,90.00,1832
397,90.00,1832
397,90.00,1832
399,90.00,1832
399,90.00,1832
404,90.00,1832
406,90.00,1832
409,90.00,1832
409,90.00,1832
410,90.00,1832
411,90.00,1832
411,90.00,1832
412,90.00,1832
414,90.00,1832
414,90.00,1832
416,90.00,1832
416,90.00,1832
418,90.00,1832
418,90.00,1832
419,90.00,1832
419,90.00,1832
419,90.00,1832
420,90.00,1832
421,90.00,1832
424,90.00,1832
424,90.00,1832
425,90.00,1832
425,90.00,1832
426,90.00,1832
427,90.00,1832
429,90.00,1832
430,90.00,1832
431,90.00,1832
432,90.00,1832
434,90.00,1832
435,90.00,1832
436,90.00,1832
437,90.00,1832
437,90.00,1832
437,90.00,1832
438,90.00,1832
439,90.00,1832
442,90.00,1832
444,90.00,1832
446,90.00,1832
447,90.00,1832
452,90.00,1832
453,90.00,1832
455,90.00,1832
456,90.00,1832
460,90.00,1832
462,90.00,1832
465,90.00,1832
465,90.00,1832
465,90.00,1832
466,90.00,1832
468,90.00,1832
469,90.00,1832
470,90.00,1832
471,90.00,1832
475,90.00,1832
482,90.00,1832
483,90.00,1832
483,90.00,1832
484,90.00,1832
487,90.00,1832
488,90.00,1832
488,90.00,1832
488,90.00,1832
491,90.00,1832
492,90.00,1832
494,90.00,1832
496,90.00,1832
498,90.00,1832
498,90.00,1832
499,90.00,1832
500,90.00,1832
500,90.00,1832
502,90.00,1832
502,90.00,1832
504,90.00,1832
505,90.00,1832
507,90.00,1832
507,90.00,1832
512,90.00,1832
513,90.00,1832
515,90.00,1832
516,90.00,1832
520,90.00,1832
520,90.00,1832
523,90.00,1832
523,90.00,1832
524,90.00,1832
524,90.00,1832
525,90.00,1832
526,90.00,1832
527,90.00,1832
528,90.00,1832
528,90.00,1832
528,90.00,1832
529,90.00,1832
529,90.00,1832
530,90.00,1832
531,90.00,1832
531,90.00,1832
532,90.00,1832
533,90.00,1832
533,90.00,1832
534,90.00,1832
534,90.00,1832
536,90.00,1832
536,90.00,1832
538,90.00,1832
539,90.00,1832
541,90.00,1832
541,90.00,1832
543,90.00,1832
545,90.00,1832
545,90.00,1832
547,90.00,1832
550,90.00,1832
550,90.00,1832
551,90.00,1832
551,90.00,1832
553,90.00,1832
553,90.00,1832
553,90.00,1832
554,90.00,1832
558,90.00,1832
558,90.00,1832
559,90.00,1832
560,90.00,1832
561,90.00,1832
561,90.00,1832
564,90.00,1832
565,90.00,1832
566,90.00,1832
567,90.00,1832
568,90.00,1832
568,90.00,1832
569,90.00,1832
570,90.00,1832
570,90.00,1832
570,90.00,1832
571,90.00,1832
572,90.00,1832
574,90.00,1832
575,90.00,1832
576,90.00,1832
576,90.00,1832
577,90.00,1832
578,90.00,1832
579,90.00,1832
582,90.00,1832
582,90.00,1832
583,90.00,1832
585,90.00,1832
588,90.00,1832
589,90.00,1832
589,90.00,1832
589,90.00,1832
590,90.00,1832
591,90.00,1832
591,90.00,1832
592,90.00,1832
593,90.00,1832
595,90.00,1832
595,90.00,1832
596,90.00,1832
597,90.00,1832
598,90.00,1832
598,90.00,1832
600,90.00,1832
602,90.00,1832
603,90.00,1832
605,90.00,1832
607,90.00,1832
607,90.00,1832
607,90.00,1832
608,90.00,1832
610,90.00,1832
611,90.00,1832
611,90.00,1832
611,90.00,1832
612,90.00,1832
613,90.00,1832
613,90.00,1832
615,90.00,1832
616,90.00,1832
616,90.00,1832
617,90.00,1832
618,90.00,1832
620,90.00,1832
620,90.00,1832
620,90.00,1832
623,90.00,1832
624,90.00,1832
624,90.00,1832
625,90.00,1832
626,90.00,1832
626,90.00,1832
627,90.00,1832
629,90.00,1832
630,90.00,1832
631,90.00,1832
632,90.00,1832
632,90.00,1832
634,90.00,1832
636,90.00,1832
636,90.00,1832
637,90.00,1832
639,90.00,1832
640,90.00,1832
640,90.00,1832
641,90.00,1832
641,90.00,1832
644,90.00,1832
645,90.00,1832
645,90.00,1832
646,90.00,1832
647,90.00,1832
648,90.00,1832
649,90.00,1832
651,90.00,1832
651,90.00,1832
653,90.00,1832
654,90.00,1832
655,90.00,1832
655,90.00,1832
660,90.00,1832
661,90.00,1832
662,90.00,1832
664,90.00,1832
666,90.00,1832
666,90.00,1832
668,90.00,1832
669,90.00,1832
670,90.00,1832
671,90.00,1832
671,90.00,1832
672,90.00,1832
678,90.00,1832
679,90.00,1832
679,90.00,1832
680,90.00,1832
682,90.00,1832
684,90.00,1832
684,90.00,1832
687,90.00,1832
689,90.00,1832
692,90.00,1832
694,90.00,1832
696,90.00,1832
698,90.00,1832
698,90.00,1832
698,90.00,1832
699,90.00,1832
700,90.00,1832
701,90.00,1832
701,90.00,1832
702,90.00,1832
703,90.00,1832
704,90.00,1832
707,90.00,1832
708,90.00,1832
708,90.00,1832
710,90.00,1832
710,90.00,1832
711,90.00,1832
711,90.00,1832
716,90.00,1832
716,90.00,1832
717,90.00,1832
718,90.00,1832
719,90.00,1832
726,90.00,1832
726,90.00,1832
727,90.00,1832
728,90.00,1832
728,90.00,1832
729,90.00,1832
731,90.00,1832
732,90.00,1832
732,90.00,1832
733,90.00,1832
738,90.00,1832
739,90.00,1832
740,90.00,1832
741,90.00,1832
741,90.00,1832
743,90.00,1832
743,90.00,1832
744,90.00,1832
745,90.00,1832
748,90.00,1832
748,90.00,1832
749,90.00,1832
749,90.00,1832
750,90.00,1832
751,90.00,1832
752,90.00,1832
759,90.00,1832
761,90.00,1832
761,90.00,1832
762,90.00,1832
763,90.00,1832
767,90.00,1832
768,90.00,1832
769,90.00,1832
770,90.00,1832
771,90.00,1832
775,90.00,1832
776,90.00,1832
777,90.00,1832
777,90.00,1832
778,90.00,1832
778,90.00,1832
778,90.00,1832
781,90.00,1832
781,90.00,1832
782,90.00,1832
783,90.00,1832
784,90.00,1832
784,90.00,1832
784,90.00,1832
785,90.00,1832
786,90.00,1832
787,90.00,1832
789,90.00,1832
791,90.00,1832
792,90.00,1832
794,90.00,1832
797,90.00,1832
799,90.00,1832
801,90.00,1832
804,90.00,1832
805,90.00,1832
807,90.00,1832
808,90.00,1832
810,90.00,1832
812,90.00,1832
812,90.00,1832
813,90.00,1832
814,90.00,1832
814,90.00,1832
818,90.00,1832
821,90.00,1832
822,90.00,1832
824,90.00,1832
824,90.00,1832
825,90.00,1832
827,90.00,1832
827,90.00,1832
827,90.00,1832
829,90.00,1832
829,90.00,1832
831,90.00,1832
836,90.00,1832
837,90.00,1832
838,90.00,1832
839,90.00,1832
840,90.00,1832
843,90.00,1832
845,90.00,1832
846,90.00,1832
847,90.00,1832
847,90.00,1832
849,90.00,1832
852,90.00,1832
855,90.00,1832
855,90.00,1832
857,90.00,1832
857,90.00,1832
858,90.00,1832
858,90.00,1832
859,90.00,1832
860,90.00,1832
860,90.00,1832
863,90.00,1832
864,90.00,1832
865,90.00,1832
866,90.00,1832
866,90.00,1832
867,90.00,1832
873,90.00,1832
873,90.00,1832
873,90.00,1832
873,90.00,1832
873,90.00,1832
877,90.00,1832
877,90.00,1832
880,90.00,1832
883,90.00,1832
883,90.00,1832
884,90.00,1832
885,90.00,1832
886,90.00,1832
887,90.00,1832
887,90.00,1832
888,90.00,1832
888,90.00,1832
889,90.00,1832
889,90.00,1832
890,90.00,1832
890,90.00,1832
891,90.00,1832
893,90.00,1832
893,90.00,1832
894,90.00,1832
894,90.00,1832
895,90.00,1832
895,90.00,1832
896,90.00,1832
898,90.00,1832
899,90.00,1832
901,90.00,1832
901,90.00,1832
901,90.00,1832
905,90.00,1832
905,90.00,1832
905,90.00,1832
906,90.00,1832
907,90.00,1832
907,90.00,1832
908,90.00,1832
909,90.00,1832
911,90.00,1832
911,90.00,1832
912,90.00,1832
913,90.00,1832
913,90.00,1832
914,90.00,1832
916,90.00,1832
917,90.00,1832
920,90.00,1832
921,90.00,1832
922,90.00,1832
924,90.00,1832
926,90.00,1832
926,90.00,1832
927,90.00,1832
927,90.00,1832
927,90.00,1832
931,90.00,1832
934,90.00,1832
936,90.00,1832
942,90.00,1832
943,90.00,1832
945,90.00,1832
945,90.00,1832
945,90.00,1832
947,90.00,1832
948,90.00,1832
949,90.00,1832
950,90.00,1832
952,90.00,1832
953,90.00,1832
954,90.00,1832
956,90.00,1832
956,90.00,1832
957,90.00,1832
958,90.00,1832
959,90.00,1832
959,90.00,1832
959,90.00,1832
963,90.00,1832
964,90.00,1832
967,90.00,1832
967,90.00,1832
969,90.00,1832
970,90.00,1832
971,90.00,1832
972,90.00,1832
973,90.00,1832
977,90.00,1832
981,90.00,1832
981,90.00,1832
981,90.00,1832
981,90.00,1832
982,90.00,1832
983,90.00,1832
983,90.00,1832
986,90.00,1832
986,90.00,1832
987,90.00,1832
988,90.00,1832
988,90.00,1832
997,90.00,1832
998,90.00,1832
999,90.00,1832
3,85.00,2796
2,85.00,2796
3,85.00,2796
4,85.00,2796
6,85.00,2796
7,85.00,2796
7,85.00,2796
10,85.00,2796
13,85.00,2796
15,85.00,2796
15,85.00,2796
17,85.00,2796
17,85.00,2796
20,85.00,2796
21,85.00,2796
22,85.00,2796
24,85.00,2796
26,85.00,2796
27,85.00,2796
29,85.00,2796
29,85.00,2796
37,85.00,2796
38,85.00,2796
39,85.00,2796
39,85.00,2796
40,85.00,2796
40,85.00,2796
40,85.00,2796
40,85.00,2796
40,85.00,2796
42,85.00,2796
43,85.00,2796
44,85.00,2796
46,85.00,2796
50,85.00,2796
52,85.00,2796
58,85.00,2796
58,85.00,2796
59,85.00,2796
59,85.00,2796
61,85.00,2796
64,85.00,2796
64,85.00,2796
65,85.00,2796
65,85.00,2796
67,85.00,2796
68,85.00,2796
69,85.00,2796
72,85.00,2796
73,85.00,2796
78,85.00,2796
78,85.00,2796
80,85.00,2796
81,85.00,2796
82,85.00,2796
82,85.00,2796
86,85.00,2796
87,85.00,2796
88,85.00,2796
88,85.00,2796
88,85.00,2796
89,85.00,2796
89,85.00,2796
90,85.00,2796
91,85.00,2796
94,85.00,2796
94,85.00,2796
95,85.00,2796
95,85.00,2796
97,85.00,2796
100,85.00,2796
103,85.00,2796
104,85.00,2796
106,85.00,2796
108,85.00,2796
108,85.00,2796
109,85.00,2796
109,85.00,2796
109,85.00,2796
110,85.00,2796
111,85.00,2796
111,85.00,2796
111,85.00,2796
113,85.00,2796
115,85.00,2796
116,85.00,2796
116,85.00,2796
118,85.00,2796
118,85.00,2796
119,85.00,2796
119,85.00,2796
120,85.00,2796
121,85.00,2796
125,85.00,2796
127,85.00,2796
130,85.00,2796
132,85.00,2796
132,85.00,2796
133,85.00,2796
136,85.00,2796
137,85.00,2796
139,85.00,2796
142,85.00,2796
143,85.00,2796
143,85.00,2796
143,85.00,2796
145,85.00,2796
147,85.00,2796
147,85.00,2796
148,85.00,2796
148,85.00,2796
149,85.00,2796
150,85.00,2796
151,85.00,2796
157,85.00,2796
158,85.00,2796
158,85.00,2796
161,85.00,2796
2,85.00,2796
3,85.00,2796
4,85.00,2796
6,85.00,2796
7,85.00,2796
7,85.00,2796
10,85.00,2796
13,85.00,2796
15,85.00,2796
15,85.00,2796
17,85.00,2796
17,85.00,2796
20,85.00,2796
21,85.00,2796
22,85.00,2796
24,85.00,2796
26,85.00,2796
27,85.00,2796
29,85.00,2796
29,85.00,2796
37,85.00,2796
38,85.00,2796
39,85.00,2796
39,85.00,2796
40,85.00,2796
40,85.00,2796
40,85.00,2796
40,85.00,2796
40,85.00,2796
42,85.00,2796
43,85.00,2796
44,85.00,2796
46,85.00,2796
50,85.00,2796
52,85.00,2796
58,85.00,2796
58,85.00,2796
59,85.00,2796
59,85.00,2796
61,85.00,2796
64,85.00,2796
64,85.00,2796
65,85.00,2796
65,85.00,2796
67,85.00,2796
68,85.00,2796
69,85.00,2796
72,85.00,2796
73,85.00,2796
78,85.00,2796
78,85.00,2796
80,85.00,2796
81,85.00,2796
82,85.00,2796
82,85.00,2796
86,85.00,2796
87,85.00,2796
88,85.00,2796
88,85.00,2796
88,85.00,2796
89,85.00,2796
89,85.00,2796
90,85.00,2796
91,85.00,2796
94,85.00,2796
94,85.00,2796
95,85.00,2796
95,85.00,2796
97,85.00,2796
100,85.00,2796
103,85.00,2796
104,85.00,2796
106,85.00,2796
108,85.00,2796
108,85.00,2796
109,85.00,2796
109,85.00,2796
109,85.00,2796
110,85.00,2796
111,85.00,2796
111,85.00,2796
111,85.00,2796
113,85.00,2796
115,85.00,2796
116,85.00,2796
116,85.00,2796
118,85.00,2796
118,85.00,2796
119,85.00,2796
119,85.00,2796
120,85.00,2796
121,85.00,2796
125,85.00,2796
127,85.00,2796
130,85.00,2796
132,85.00,2796
132,85.00,2796
133,85.00,2796
136,85.00,2796
137,85.00,2796
139,85.00,2796
142,85.00,2796
143,85.00,2796
143,85.00,2796
143,85.00,2796
145,85.00,2796
147,85.00,2796
147,85.00,2796
148,85.00,2796
148,85.00,2796
149,85.00,2796
150,85.00,2796
151,85.00,2796
157,85.00,2796
158,85.00,2796
158,85.00,2796
161,85.00,2796
162,85.00,2796
164,85.00,2796
165,85.00,2796
166,85.00,2796
166,85.00,2796
168,85.00,2796
170,85.00,2796
171,85.00,2796
173,85.00,2796
173,85.00,2796
173,85.00,2796
174,85.00,2796
174,85.00,2796
179,85.00,2796
180,85.00,2796
181,85.00,2796
182,85.00,2796
183,85.00,2796
183,85.00,2796
183,85.00,2796
185,85.00,2796
187,85.00,2796
187,85.00,2796
188,85.00,2796
189,85.00,2796
190,85.00,2796
191,85.00,2796
194,85.00,2796
195,85.00,2796
196,85.00,2796
197,85.00,2796
200,85.00,2796
201,85.00,2796
201,85.00,2796
202,85.00,2796
202,85.00,2796
203,85.00,2796
205,85.00,2796
205,85.00,2796
205,85.00,2796
206,85.00,2796
206,85.00,2796
208,85.00,2796
209,85.00,2796
211,85.00,2796
211,85.00,2796
212,85.00,2796
217,85.00,2796
217,85.00,2796
218,85.00,2796
219,85.00,2796
221,85.00,2796
222,85.00,2796
227,85.00,2796
228,85.00,2796
230,85.00,2796
230,85.00,2796
231,85.00,2796
231,85.00,2796
232,85.00,2796
235,85.00,2796
242,85.00,2796
244,85.00,2796
245,85.00,2796
246,85.00,2796
248,85.00,2796
248,85.00,2796
249,85.00,2796
251,85.00,2796
256,85.00,2796
256,85.00,2796
257,85.00,2796
259,85.00,2796
262,85.00,2796
262,85.00,2796
262,85.00,2796
263,85.00,2796
263,85.00,2796
263,85.00,2796
264,85.00,2796
264,85.00,2796
265,85.00,2796
267,85.00,2796
270,85.00,2796
270,85.00,2796
272,85.00,2796
273,85.00,2796
275,85.00,2796
276,85.00,2796
276,85.00,2796
278,85.00,2796
279,85.00,2796
280,85.00,2796
280,85.00,2796
280,85.00,2796
281,85.00,2796
282,85.00,2796
283,85.00,2796
283,85.00,2796
283,85.00,2796
284,85.00,2796
284,85.00,2796
285,85.00,2796
286,85.00,2796
289,85.00,2796
292,85.00,2796
295,85.00,2796
295,85.00,2796
299,85.00,2796
301,85.00,2796
301,85.00,2796
304,85.00,2796
304,85.00,2796
307,85.00,2796
307,85.00,2796
309,85.00,2796
310,85.00,2796
311,85.00,2796
312,85.00,2796
313,85.00,2796
314,85.00,2796
315,85.00,2796
317,85.00,2796
323,85.00,2796
324,85.00,2796
324,85.00,2796
326,85.00,2796
327,85.00,2796
327,85.00,2796
328,85.00,2796
334,85.00,2796
334,85.00,2796
335,85.00,2796
336,85.00,2796
340,85.00,2796
340,85.00,2796
340,85.00,2796
341,85.00,2796
346,85.00,2796
346,85.00,2796
349,85.00,2796
350,85.00,2796
353,85.00,2796
354,85.00,2796
355,85.00,2796
355,85.00,2796
356,85.00,2796
356,85.00,2796
359,85.00,2796
359,85.00,2796
359,85.00,2796
361,85.00,2796
361,85.00,2796
365,85.00,2796
365,85.00,2796
367,85.00,2796
369,85.00,2796
369,85.00,2796
370,85.00,2796
371,85.00,2796
372,85.00,2796
373,85.00,2796
374,85.00,2796
374,85.00,2796
377,85.00,2796
378,85.00,2796
379,85.00,2796
380,85.00,2796
380,85.00,2796
382,85.00,2796
382,85.00,2796
383,85.00,2796
390,85.00,2796
390,85.00,2796
391,85.00,2796
393,85.00,2796
393,85.00,2796
393,85.00,2796
394,85.00,2796
394,85.00,2796
394,85.00,2796
396,85.00,2796
396,85.00,2796
398,85.00,2796
400,85.00,2796
401,85.00,2796
402,85.00,2796
406,85.00,2796
406,85.00,2796
406,85.00,2796
407,85.00,2796
408,85.00,2796
408,85.00,2796
411,85.00,2796
413,85.00,2796
415,85.00,2796
415,85.00,2796
421,85.00,2796
424,85.00,2796
424,85.00,2796
426,85.00,2796
426,85.00,2796
428,85.00,2796
428,85.00,2796
428,85.00,2796
429,85.00,2796
431,85.00,2796
432,85.00,2796
433,85.00,2796
435,85.00,2796
436,85.00,2796
438,85.00,2796
438,85.00,2796
442,85.00,2796
443,85.00,2796
444,85.00,2796
447,85.00,2796
449,85.00,2796
450,85.00,2796
450,85.00,2796
455,85.00,2796
456,85.00,2796
456,85.00,2796
458,85.00,2796
461,85.00,2796
465,85.00,2796
465,85.00,2796
467,85.00,2796
469,85.00,2796
469,85.00,2796
469,85.00,2796
472,85.00,2796
473,85.00,2796
474,85.00,2796
476,85.00,2796
476,85.00,2796
477,85.00,2796
477,85.00,2796
477,85.00,2796
478,85.00,2796
479,85.00,2796
480,85.00,2796
481,85.00,2796
482,85.00,2796
484,85.00,2796
484,85.00,2796
485,85.00,2796
486,85.00,2796
486,85.00,2796
486,85.00,2796
487,85.00,2796
491,85.00,2796
494,85.00,2796
494,85.00,2796
495,85.00,2796
497,85.00,2796
498,85.00,2796
502,85.00,2796
503,85.00,2796
504,85.00,2796
505,85.00,2796
505,85.00,2796
505,85.00,2796
507,85.00,2796
509,85.00,2796
509,85.00,2796
510,85.00,2796
510,85.00,2796
510,85.00,2796
511,85.00,2796
512,85.00,2796
512,85.00,2796
513,85.00,2796
513,85.00,2796
516,85.00,2796
518,85.00,2796
521,85.00,2796
521,85.00,2796
523,85.00,2796
