user_id,percentage
578,100.00
578,90.00
579,90.00
579,100.00
579,95.00
580,95.00
580,95.00
580,95.00
580,85.00
581,100.00
581,95.00
582,100.00
582,90.00
582,90.00
582,85.00
582,100.00
583,90.00
583,85.00
583,95.00
584,85.00
584,100.00
584,95.00
584,85.00
584,95.00
585,90.00
585,85.00
585,85.00
586,85.00
586,95.00
586,100.00
586,100.00
587,85.00
587,95.00
587,95.00
587,95.00
588,95.00
588,95.00
588,90.00
588,85.00
588,95.00
589,90.00
589,90.00
589,95.00
589,90.00
590,95.00
590,90.00
590,95.00
590,100.00
590,85.00
591,85.00
591,90.00
591,95.00
591,90.00
591,95.00
591,100.00
592,90.00
593,100.00
593,100.00
593,90.00
593,95.00
594,100.00
594,100.00
594,85.00
595,90.00
595,95.00
595,95.00
595,90.00
596,100.00
596,100.00
596,100.00
596,95.00
596,95.00
596,90.00
597,100.00
597,90.00
597,95.00
598,85.00
598,100.00
598,90.00
598,95.00
598,95.00
598,90.00
598,100.00
599,85.00
599,95.00
599,85.00
599,100.00
599,95.00
600,90.00
600,95.00
601,85.00
602,95.00
602,85.00
602,100.00
602,90.00
603,85.00
603,90.00
603,100.00
603,85.00
603,100.00
604,95.00
604,100.00
605,90.00
606,100.00
606,85.00
606,100.00
607,90.00
607,90.00
607,90.00
607,85.00
607,85.00
608,90.00
608,100.00
609,95.00
609,100.00
609,100.00
610,90.00
611,100.00
611,90.00
611,90.00
611,90.00
611,100.00
612,90.00
612,95.00
612,95.00
612,100.00
613,90.00
613,95.00
613,90.00
613,95.00
614,100.00
614,85.00
615,90.00
616,90.00
616,90.00
616,95.00
616,85.00
616,100.00
616,95.00
617,85.00
617,95.00
617,100.00
617,90.00
618,85.00
618,100.00
618,90.00
619,95.00
619,100.00
619,100.00
620,90.00
620,90.00
620,100.00
620,95.00
620,90.00
621,85.00
621,85.00
622,95.00
622,95.00
622,95.00
623,90.00
623,85.00
624,90.00
624,100.00
624,85.00
624,100.00
624,90.00
625,90.00
625,95.00
625,85.00
626,90.00
626,90.00
626,85.00
627,85.00
627,90.00
627,95.00
627,85.00
628,85.00
628,85.00
628,100.00
629,100.00
629,95.00
629,95.00
629,90.00
630,90.00
630,95.00
630,100.00
631,90.00
631,85.00
632,95.00
632,90.00
632,95.00
632,90.00
633,85.00
633,85.00
633,100.00
633,85.00
634,90.00
634,100.00
634,100.00
634,85.00
635,95.00
636,90.00
636,100.00
636,85.00
636,90.00
636,100.00
637,85.00
637,85.00
637,90.00
637,95.00
637,95.00
638,100.00
639,90.00
639,100.00
640,90.00
640,95.00
640,90.00
640,95.00
641,85.00
641,85.00
641,90.00
641,85.00
641,90.00
643,100.00
643,85.00
644,90.00
644,85.00
644,95.00
645,90.00
645,100.00
645,95.00
645,90.00
646,85.00
646,90.00
647,85.00
647,85.00
647,90.00
647,85.00
648,85.00
648,85.00
648,90.00
649,95.00
649,95.00
649,90.00
649,85.00
650,85.00
650,100.00
650,85.00
650,100.00
650,85.00
651,90.00
651,95.00
651,90.00
651,85.00
651,85.00
653,90.00
653,85.00
653,85.00
653,85.00
654,100.00
654,100.00
654,90.00
654,85.00
655,100.00
655,90.00
655,90.00
656,95.00
656,100.00
656,100.00
656,100.00
657,85.00
657,100.00
657,95.00
657,100.00
657,95.00
657,85.00
658,100.00
658,85.00
659,95.00
659,95.00
659,100.00
659,85.00
660,90.00
660,95.00
660,100.00
661,90.00
661,85.00
661,85.00
661,85.00
662,90.00
662,100.00
662,100.00
663,85.00
663,100.00
664,95.00
664,95.00
664,90.00
664,95.00
664,100.00
665,95.00
665,100.00
665,100.00
666,85.00
666,95.00
666,90.00
666,95.00
666,90.00
666,100.00
667,85.00
668,85.00
668,95.00
668,85.00
668,90.00
669,95.00
669,85.00
669,100.00
669,90.00
670,90.00
670,100.00
670,100.00
670,85.00
671,95.00
671,85.00
671,90.00
671,90.00
672,100.00
672,90.00
672,85.00
673,95.00
673,95.00
673,95.00
674,85.00
674,85.00
675,85.00
676,100.00
676,100.00
676,85.00
677,95.00
677,85.00
677,100.00
677,100.00
677,100.00
678,90.00
678,85.00
679,90.00
679,100.00
679,90.00
679,95.00
679,100.00
680,95.00
680,90.00
681,95.00
681,85.00
682,95.00
682,90.00
682,95.00
682,95.00
683,85.00
683,100.00
684,90.00
684,90.00
684,85.00
684,100.00
685,85.00
685,85.00
686,100.00
686,100.00
686,85.00
687,100.00
687,90.00
687,100.00
688,95.00
688,95.00
689,90.00
689,85.00
689,85.00
690,85.00
691,95.00
691,100.00
692,85.00
692,85.00
692,90.00
692,95.00
692,100.00
693,100.00
693,95.00
694,100.00
694,90.00
694,95.00
695,100.00
695,85.00
696,95.00
696,90.00
696,95.00
697,100.00
698,90.00
698,85.00
698,85.00
698,85.00
698,90.00
698,90.00
699,100.00
699,90.00
699,100.00
700,95.00
700,85.00
700,90.00
701,90.00
701,100.00
701,90.00
701,85.00
701,85.00
702,90.00
702,95.00
702,85.00
703,90.00
703,100.00
703,95.00
703,85.00
704,95.00
704,90.00
704,95.00
705,95.00
705,95.00
706,100.00
706,100.00
707,85.00
707,90.00
707,95.00
708,90.00
708,90.00
709,95.00
710,85.00
710,85.00
710,90.00
710,95.00
710,90.00
710,85.00
711,90.00
711,90.00
711,100.00
713,100.00
713,95.00
713,100.00
714,100.00
714,100.00
714,85.00
714,100.00
716,95.00
716,95.00
716,90.00
716,90.00
717,100.00
717,100.00
717,85.00
717,100.00
717,95.00
717,90.00
718,90.00
718,95.00
718,100.00
719,90.00
719,85.00
719,95.00
719,85.00
721,95.00
721,95.00
722,100.00
722,100.00
723,95.00
723,100.00
723,100.00
723,100.00
725,100.00
725,95.00
725,100.00
725,95.00
726,95.00
726,100.00
726,90.00
726,90.00
727,90.00
727,95.00
727,95.00
728,90.00
728,90.00
729,90.00
729,100.00
729,85.00
730,100.00
730,85.00
730,100.00
730,95.00
730,95.00
731,85.00
731,100.00
731,90.00
732,85.00
732,100.00
732,90.00
732,90.00
732,95.00
733,100.00
733,100.00
733,90.00
734,100.00
734,100.00
734,95.00
734,95.00
735,95.00
735,95.00
736,95.00
736,85.00
736,95.00
737,85.00
738,100.00
738,90.00
738,95.00
739,85.00
739,100.00
739,85.00
739,95.00
739,90.00
740,90.00
740,100.00
740,85.00
741,90.00
741,90.00
743,85.00
743,90.00
743,90.00
743,85.00
743,95.00
743,85.00
744,85.00
744,95.00
744,90.00
745,100.00
745,90.00
745,95.00
746,100.00
746,95.00
746,85.00
746,95.00
747,95.00
748,90.00
748,85.00
748,90.00
748,95.00
749,95.00
749,100.00
749,90.00
749,85.00
749,90.00
749,95.00
750,90.00
750,100.00
751,90.00
751,85.00
752,100.00
752,90.00
752,95.00
752,85.00
752,85.00
753,100.00
753,95.00
754,95.00
754,85.00
755,100.00
755,95.00
756,85.00
756,85.00
757,85.00
757,100.00
757,85.00
758,85.00
758,95.00
758,95.00
758,100.00
759,95.00
759,95.00
759,85.00
759,85.00
759,90.00
759,95.00
760,100.00
760,85.00
760,100.00
760,100.00
761,100.00
761,95.00
761,90.00
761,85.00
761,90.00
761,100.00
762,90.00
762,85.00
763,95.00
763,90.00
763,95.00
764,100.00
764,85.00
764,85.00
764,100.00
765,85.00
765,95.00
766,100.00
766,95.00
766,100.00
767,90.00
767,85.00
767,85.00
768,95.00
768,100.00
768,90.00
769,85.00
769,90.00
770,85.00
770,90.00
770,100.00
770,85.00
770,100.00
771,85.00
771,90.00
772,100.00
772,95.00
772,95.00
772,85.00
773,95.00
773,100.00
774,95.00
774,100.00
775,85.00
775,95.00
775,95.00
775,95.00
775,90.00
775,85.00
776,90.00
776,100.00
776,95.00
777,85.00
777,90.00
777,90.00
778,90.00
778,90.00
778,90.00
779,95.00
779,85.00
780,95.00
781,95.00
781,90.00
781,90.00
782,100.00
782,90.00
783,90.00
783,95.00
784,90.00
784,85.00
784,90.00
784,90.00
784,85.00
785,85.00
785,90.00
786,85.00
786,90.00
786,100.00
786,95.00
786,95.00
787,100.00
787,90.00
787,85.00
788,95.00
788,95.00
788,100.00
789,95.00
789,90.00
789,95.00
790,100.00
790,100.00
790,85.00
790,85.00
791,85.00
791,85.00
791,85.00
791,85.00
791,90.00
792,95.00
792,100.00
792,85.00
792,95.00
792,90.00
794,100.00
794,95.00
794,90.00
794,100.00
795,85.00
795,95.00
796,100.00
796,85.00
796,95.00
796,95.00
797,85.00
797,95.00
797,85.00
797,85.00
797,90.00
797,95.00
797,100.00
798,95.00
799,100.00
799,90.00
800,100.00
800,85.00
801,95.00
801,90.00
801,95.00
802,100.00
802,85.00
802,95.00
803,85.00
803,95.00
804,95.00
804,90.00
804,95.00
804,100.00
804,95.00
804,95.00
805,95.00
805,90.00
805,95.00
805,95.00
805,100.00
806,85.00
806,100.00
807,85.00
807,90.00
807,100.00
807,95.00
808,95.00
808,100.00
808,90.00
809,85.00
809,100.00
810,100.00
810,85.00
810,85.00
810,90.00
811,85.00
811,85.00
811,85.00
812,90.00
812,90.00
813,90.00
813,85.00
813,85.00
814,90.00
814,85.00
814,90.00
814,95.00
814,95.00
814,85.00
815,85.00
815,100.00
815,95.00
815,85.00
816,100.00
816,100.00
817,95.00
818,95.00
818,85.00
818,85.00
818,95.00
818,90.00
819,95.00
819,95.00
819,85.00
819,100.00
819,95.00
819,85.00
820,85.00
820,85.00
820,85.00
820,85.00
821,95.00
821,90.00
821,100.00
821,85.00
821,95.00
822,90.00
822,100.00
822,95.00
823,100.00
823,85.00
823,100.00
824,90.00
824,90.00
824,95.00
824,100.00
825,100.00
825,90.00
826,95.00
826,85.00
826,85.00
827,90.00
827,100.00
827,90.00
827,90.00
828,100.00
828,95.00
829,85.00
829,95.00
829,90.00
829,85.00
829,90.00
830,100.00
830,100.00
831,90.00
831,85.00
831,85.00
831,85.00
831,100.00
832,100.00
832,95.00
832,95.00
834,100.00
834,100.00
834,100.00
835,95.00
835,100.00
836,100.00
836,90.00
836,95.00
837,95.00
837,90.00
837,85.00
838,100.00
838,90.00
838,95.00
839,85.00
839,100.00
839,90.00
840,100.00
840,90.00
841,85.00
842,95.00
842,100.00
842,85.00
843,85.00
843,90.00
844,95.00
844,85.00
845,85.00
845,90.00
845,95.00
845,95.00
845,85.00
846,95.00
846,100.00
846,90.00
846,100.00
846,100.00
846,100.00
846,85.00
847,100.00
847,95.00
847,90.00
847,90.00
848,95.00
848,100.00
848,85.00
849,95.00
849,90.00
849,100.00
850,100.00
851,85.00
851,85.00
851,95.00
851,100.00
852,90.00
852,100.00
852,85.00
853,85.00
854,95.00
854,85.00
854,100.00
854,85.00
854,100.00
854,95.00
855,90.00
855,90.00
855,95.00
855,95.00
855,85.00
856,85.00
856,85.00
857,85.00
857,90.00
857,85.00
857,100.00
857,90.00
858,90.00
858,85.00
858,100.00
858,90.00
858,100.00
859,100.00
859,90.00
859,85.00
859,85.00
860,90.00
860,85.00
860,100.00
860,90.00
861,95.00
861,85.00
861,85.00
862,95.00
863,95.00
863,85.00
863,90.00
863,95.00
864,90.00
865,90.00
866,90.00
866,95.00
866,90.00
867,90.00
867,100.00
867,100.00
867,95.00
867,85.00
868,85.00
869,85.00
869,85.00
869,95.00
869,95.00
870,85.00
870,85.00
870,95.00
871,85.00
871,95.00
871,95.00
871,95.00
872,100.00
872,100.00
872,85.00
873,90.00
873,95.00
873,90.00
873,90.00
873,90.00
873,90.00
873,100.00
874,85.00
874,85.00
874,100.00
875,85.00
875,95.00
875,100.00
876,95.00
876,85.00
876,95.00
876,95.00
876,100.00
876,85.00
877,90.00
877,85.00
877,85.00
877,90.00
877,100.00
878,95.00
878,85.00
878,100.00
879,85.00
879,95.00
880,85.00
880,85.00
880,95.00
880,90.00
880,100.00
881,100.00
881,95.00
881,100.00
882,85.00
882,100.00
882,100.00
883,90.00
883,95.00
883,90.00
883,85.00
883,95.00
884,90.00
884,100.00
885,95.00
885,100.00
885,90.00
885,95.00
886,100.00
886,90.00
887,90.00
887,90.00
887,85.00
888,90.00
888,100.00
888,90.00
888,85.00
889,100.00
889,90.00
889,95.00
889,95.00
889,90.00
889,85.00
889,100.00
890,90.00
890,95.00
890,90.00
891,90.00
892,95.00
892,85.00
893,85.00
893,90.00
893,85.00
893,90.00
893,95.00
893,85.00
894,90.00
894,100.00
894,90.00
894,85.00
894,100.00
894,95.00
895,90.00
895,90.00
895,100.00
896,95.00
896,90.00
896,100.00
896,100.00
896,100.00
897,100.00
898,85.00
898,90.00
899,100.00
899,85.00
899,90.00
899,95.00
900,85.00
900,95.00
900,100.00
901,90.00
901,90.00
901,90.00
902,95.00
902,85.00
902,95.00
902,100.00
903,95.00
903,100.00
903,100.00
903,100.00
904,95.00
904,100.00
904,85.00
905,90.00
905,90.00
905,90.00
906,100.00
906,100.00
906,90.00
907,90.00
907,95.00
907,90.00
907,95.00
908,90.00
908,95.00
909,95.00
909,85.00
909,100.00
909,90.00
910,100.00
910,100.00
911,95.00
911,100.00
911,90.00
911,90.00
912,90.00
912,95.00
912,85.00
912,95.00
913,90.00
913,85.00
913,95.00
913,90.00
914,90.00
914,100.00
914,85.00
915,85.00
915,85.00
915,100.00
915,85.00
916,100.00
916,100.00
916,95.00
916,90.00
917,90.00
917,85.00
917,100.00
917,100.00
917,85.00
918,100.00
918,95.00
919,85.00
919,100.00
920,90.00
920,85.00
920,100.00
921,95.00
921,90.00
921,85.00
921,95.00
921,100.00
921,100.00
922,100.00
922,95.00
922,90.00
923,85.00
923,95.00
923,85.00
923,95.00
924,85.00
924,90.00
924,100.00
925,85.00
925,100.00
926,100.00
926,90.00
926,90.00
926,100.00
927,90.00
927,90.00
927,90.00
928,85.00
928,100.00
928,100.00
929,95.00
929,100.00
930,95.00
930,85.00
930,85.00
931,95.00
931,90.00
931,100.00
932,95.00
932,85.00
933,85.00
934,95.00
934,90.00
935,95.00
935,85.00
936,100.00
936,85.00
936,100.00
936,100.00
936,90.00
936,85.00
937,85.00
937,85.00
938,95.00
938,95.00
939,85.00
939,85.00
939,85.00
940,95.00
940,100.00
940,100.00
941,100.00
941,95.00
941,100.00
942,95.00
942,95.00
942,90.00
943,90.00
943,95.00
943,85.00
943,95.00
943,85.00
944,100.00
944,95.00
944,100.00
945,90.00
945,95.00
945,90.00
945,90.00
945,95.00
946,100.00
946,95.00
946,85.00
946,85.00
947,100.00
947,100.00
947,90.00
947,85.00
947,95.00
948,90.00
948,85.00
949,90.00
949,95.00
949,95.00
949,100.00
950,90.00
950,95.00
950,100.00
950,85.00
951,95.00
951,100.00
951,95.00
951,100.00
952,90.00
953,95.00
953,90.00
953,85.00
954,100.00
954,90.00
954,95.00
954,100.00
955,95.00
956,90.00
956,90.00
957,95.00
957,90.00
958,100.00
958,90.00
958,85.00
959,90.00
959,90.00
959,100.00
959,85.00
959,90.00
959,95.00
960,85.00
960,100.00
960,100.00
961,100.00
962,85.00
962,95.00
962,95.00
962,95.00
963,90.00
963,100.00
963,85.00
964,95.00
964,90.00
966,100.00
966,95.00
967,90.00
967,95.00
967,100.00
967,85.00
967,90.00
968,100.00
968,85.00
968,95.00
968,95.00
968,95.00
969,90.00
969,85.00
970,85.00
970,90.00
970,85.00
971,100.00
971,100.00
971,90.00
972,90.00
972,85.00
972,85.00
973,90.00
973,95.00
974,95.00
975,95.00
975,100.00
975,100.00
975,95.00
976,95.00
976,85.00
976,85.00
977,85.00
977,100.00
977,90.00
978,95.00
978,85.00
978,100.00
979,85.00
980,95.00
980,100.00
981,90.00
981,90.00
981,90.00
981,90.00
982,95.00
982,90.00
982,100.00
982,85.00
983,95.00
983,85.00
983,85.00
983,90.00
983,90.00
984,95.00
984,95.00
984,85.00
984,85.00
985,95.00
986,90.00
986,90.00
987,100.00
987,90.00
987,100.00
987,85.00
987,100.00
988,90.00
988,100.00
988,90.00
988,95.00
988,95.00
989,85.00
990,100.00
991,100.00
991,85.00
991,95.00
991,95.00
992,95.00
992,100.00
992,100.00
993,95.00
993,85.00
993,100.00
994,95.00
994,95.00
994,95.00
995,95.00
995,95.00
996,100.00
996,100.00
996,100.00
996,100.00
997,100.00
997,90.00
997,85.00
998,90.00
998,100.00
998,100.00
999,85.00
999,85.00
999,90.00
1000,95.00
1000,85.00
1000,100.00
1000,95.00
1000,85.00
